order_id,customer_id,restaurant_id,order_timestamp,order_value,discount_amount,payment_method,delivery_partner_id,order_status
3016,738,33,2023-01-03 16:8,507.51,100.06,Wallet,86,Delivered
3017,236,38,2023-04-10 12:23,656.63,139.73,Debit Card,126,Delivered
3018,183,44,2023-05-12 18:32,111.48,6.74,Credit Card,129,Delivered
3019,712,57,2023-01-01 13:50,393.37,92.46,UPI,59,Delivered
3020,444,56,2023-07-21 21:17,789.13,56.87,Cash,60,Delivered
3021,623,51,2023-09-23 19:17,505.87,75.15,Wallet,49,Delivered
3022,1030,59,2023-06-01 10:29,694.78,79.23,Wallet,80,Delivered
3023,1151,49,2023-03-20 17:57,774.49,115.66,Debit Card,93,Delivered
3024,1128,34,2023-04-09 11:40,579.53,83.55,Credit Card,61,Delivered
3025,749,11,2023-08-01 14:44,329.34,88.96,Credit Card,116,Returned
3026,155,31,2023-02-21 16:47,316.02,49.94,Cash,23,Delivered
3027,257,18,2023-05-15 20:24,149.89,18.89,Wallet,133,Delivered
3028,235,23,2023-04-22 22:16,399.44,102.41,Debit Card,85,Returned
3029,500,60,2023-08-21 21:12,740.77,0.07,Credit Card,120,Delivered
3030,289,22,2023-03-14 14:38,434.64,49.31,Wallet,128,Delivered
3031,510,43,2023-02-02 13:27,737.7,32.71,Credit Card,50,Delivered
3032,709,18,2023-03-09 14:21,672,58.28,UPI,148,Returned
3033,785,40,2023-10-19 15:57,788.93,46.69,Credit Card,43,Delivered
3034,894,47,2023-01-25 17:16,763.39,105.63,Credit Card,136,Delivered
3035,776,41,2023-03-02 11:49,594.54,39.03,Wallet,25,Delivered
3036,298,47,2023-02-27 18:11,709.85,84.11,Credit Card,116,Cancelled
3037,137,39,2023-02-26 10:22,623.65,68.37,Credit Card,7,Delivered
3038,376,20,2023-11-15 21:10,592.38,120.16,UPI,115,Delivered
3039,87,13,2023-06-12 20:24,600.89,64.21,Credit Card,86,Delivered
3040,437,45,2023-12-26 12:48,604.73,129.58,Credit Card,38,Delivered
3041,764,1,2023-12-11 22:9,365.59,0.02,Wallet,12,Returned
3042,702,52,2023-03-22 12:44,396.49,90.73,Debit Card,124,Delivered
3043,942,4,2023-04-12 20:41,305.85,1.47,UPI,44,Returned
3044,152,24,2023-10-03 11:12,203.78,107.09,Credit Card,53,Cancelled
3045,1032,36,2023-08-22 15:9,420.91,35.24,Debit Card,14,Delivered
3046,807,36,2023-08-09 15:38,729.96,57,Wallet,92,Delivered
3047,235,45,2023-01-11 18:43,555.89,57.07,UPI,52,Cancelled
3048,675,2,2023-04-04 16:19,139.33,126.96,Wallet,46,Delivered
3049,561,28,2023-02-27 14:15,667.84,15.31,Debit Card,130,Delivered
3050,38,26,2023-11-22 22:31,754.78,100.03,UPI,100,Cancelled
3051,1160,23,2023-06-14 14:22,680.6,147.19,Credit Card,110,Delivered
3052,822,15,2023-05-24 11:18,609.28,3.36,Debit Card,28,Delivered
3053,421,36,2023-05-18 21:45,205.08,144.88,Wallet,111,Delivered
3054,348,27,2023-07-29 12:37,344.3,2.76,UPI,32,Delivered
3055,1103,6,2023-10-20 20:47,495.7,126.17,Debit Card,92,Delivered
3056,748,35,2023-10-28 14:33,153.8,144.19,Debit Card,76,Delivered
3057,273,39,2023-05-10 21:32,174.39,148.95,Wallet,22,Returned
3058,1185,38,2023-03-24 21:59,753.98,68.87,Wallet,112,Delivered
3059,308,35,2023-01-27 16:26,591.88,130.04,Credit Card,104,Delivered
3060,976,36,2023-12-07 16:47,292.56,18.35,Credit Card,68,Delivered
3061,733,10,2023-03-30 15:17,329.15,63.81,Debit Card,137,Delivered
3062,1033,30,2023-10-16 10:31,369.1,46.2,Wallet,38,Delivered
3063,444,53,2023-10-08 15:37,152.55,59.28,Debit Card,80,Delivered
3064,1137,41,2023-09-17 21:17,617.42,105.3,Cash,26,Delivered
3065,405,38,2023-09-23 12:34,223.78,13.12,Wallet,43,Returned
3066,853,29,2023-12-26 15:22,663.58,149.72,Cash,27,Delivered
3067,778,52,2023-08-05 10:17,692.11,95.26,Cash,11,Delivered
3068,115,59,2023-07-26 18:31,546.9,131.03,Wallet,107,Delivered
3069,1145,43,2023-06-30 13:16,638.9,124.45,Credit Card,78,Cancelled
3070,65,39,2023-07-22 22:24,220.28,114.9,Debit Card,57,Delivered
3071,825,50,2023-06-02 19:44,503.16,5.88,UPI,1,Delivered
3072,239,4,2023-08-29 14:0,573.76,77.47,UPI,11,Delivered
3073,302,5,2023-03-21 21:20,563.09,49.22,Wallet,88,Delivered
3074,969,4,2023-01-30 20:2,182.1,16.94,Credit Card,132,Delivered
3075,369,36,2023-11-22 20:28,341.07,51.45,Credit Card,86,Delivered
3076,233,59,2023-09-16 19:32,327.53,96.72,Credit Card,110,Delivered
3077,195,45,2023-03-16 22:4,500.77,34.59,UPI,72,Delivered
3078,907,16,2023-07-29 13:51,635.67,66.69,Cash,111,Delivered
3079,1036,25,2023-07-11 13:38,499.41,60.67,UPI,33,Delivered
3080,921,14,2023-08-29 22:39,628.38,7.87,Credit Card,74,Delivered
3081,689,11,2023-08-08 22:25,169.28,94.21,UPI,66,Delivered
3082,177,29,2023-12-02 18:9,714.7,92.83,UPI,108,Delivered
3083,217,34,2023-01-29 15:19,475.63,144.96,Debit Card,4,Delivered
3084,1035,22,2023-06-03 16:37,126.25,44.7,Wallet,33,Delivered
3085,630,14,2023-11-11 10:52,550.25,62.84,Cash,105,Delivered
3086,164,56,2023-08-20 21:57,462.14,60.55,Debit Card,126,Delivered
3087,53,24,2023-09-06 13:9,254.26,137.96,Wallet,84,Delivered
3088,218,59,2023-05-15 14:30,635.1,61.3,Credit Card,77,Delivered
3089,999,39,2023-12-13 17:2,753.5,66.41,Debit Card,83,Delivered
3090,824,26,2023-04-14 14:0,325.88,37.85,Wallet,32,Delivered
3091,385,43,2023-07-26 16:14,445.74,0.18,Debit Card,116,Delivered
3092,56,36,2023-03-30 12:29,189.72,16.57,UPI,19,Delivered
3093,118,39,2023-05-02 13:3,750.86,105.58,UPI,53,Delivered
3094,900,16,2023-02-05 12:4,323.16,102.37,Debit Card,88,Delivered
3095,798,58,2023-10-08 20:7,236.35,48.38,Debit Card,9,Delivered
3096,780,38,2023-08-06 11:27,434.9,70.95,Cash,83,Delivered
3097,1016,59,2023-08-28 18:59,130.3,44.61,Credit Card,25,Returned
3098,803,32,2023-05-18 11:38,276.99,109.64,UPI,118,Delivered
3099,845,6,2023-06-14 22:38,147.36,126.37,Debit Card,67,Delivered
3100,855,34,2023-04-02 15:55,189.16,134.87,Wallet,127,Cancelled
3101,708,56,2023-10-16 22:10,178.51,26.08,Credit Card,78,Delivered
3102,1104,8,2023-02-14 21:0,710.69,104.25,Wallet,56,Failed
3103,22,30,2023-02-22 10:2,751.3,144.45,Credit Card,50,Delivered
3104,843,27,2023-12-27 22:22,432.17,97.59,Wallet,101,Delivered
3105,1117,7,2023-05-04 15:55,541.29,52.65,UPI,3,Delivered
3106,192,27,2023-07-01 13:19,587.13,95.39,Debit Card,23,Delivered
3107,1019,25,2023-05-14 10:27,373.92,103.26,Debit Card,9,Delivered
3108,1127,56,2023-06-27 15:29,359.15,59.56,Cash,82,Delivered
3109,396,46,2023-12-03 18:27,572.9,15.6,Debit Card,59,Delivered
3110,1031,41,2023-11-23 21:16,363.7,91,UPI,66,Delivered
3111,640,15,2023-08-24 21:59,506.71,120.32,Credit Card,150,Delivered
3112,1019,25,2023-01-05 14:13,460.63,149.64,Credit Card,115,Returned
3113,567,22,2023-06-30 10:58,467.12,33.46,Debit Card,35,Delivered
3114,231,18,2023-09-22 15:44,680.55,105.06,Wallet,78,Delivered
3115,874,12,2023-12-02 13:33,592.84,4.21,Debit Card,109,Delivered
3116,574,23,2023-08-25 22:18,772.48,145.47,Credit Card,48,Delivered
3117,240,51,2023-09-25 13:9,653.68,1.88,Cash,53,Delivered
3118,90,45,2023-01-16 21:55,202.05,53.82,Credit Card,75,Cancelled
3119,232,39,2023-01-19 17:5,616.94,11.46,Wallet,32,Cancelled
3120,457,25,2023-04-13 20:44,565.95,93.15,Wallet,88,Delivered
3121,233,10,2023-08-01 14:8,552.23,50.92,Cash,140,Delivered
3122,354,30,2023-03-02 12:41,436.52,109.94,Wallet,62,Delivered
3123,1005,10,2023-10-30 13:20,143.72,72.96,Debit Card,3,Delivered
3124,439,34,2023-11-07 17:30,766.04,62.91,Debit Card,6,Delivered
3125,345,46,2023-01-06 18:34,696.35,52.28,Credit Card,127,Cancelled
3126,664,13,2023-11-02 14:12,440.77,12.92,UPI,112,Delivered
3127,657,54,2023-01-25 20:0,211.01,30.72,Debit Card,12,Cancelled
3128,130,29,2023-11-01 19:34,677.13,95.87,Debit Card,53,Delivered
3129,141,38,2023-03-24 14:51,401.47,74.51,Cash,148,Delivered
3130,415,41,2023-07-01 21:39,373.08,10.51,Debit Card,134,Delivered
3131,1117,45,2023-08-20 20:19,565.77,81.59,Credit Card,84,Delivered
3132,626,9,2023-04-03 16:5,631.07,8.12,Cash,142,Delivered
3133,284,13,2023-05-29 13:21,143.99,76.76,Debit Card,49,Delivered
3134,223,37,2023-12-26 15:18,637.29,144.74,Credit Card,108,Delivered
3135,744,14,2023-01-25 12:35,613.76,46.1,Cash,84,Delivered
3136,463,37,2023-04-19 14:58,512.45,108.53,UPI,104,Delivered
3137,1164,9,2023-07-22 19:46,336.89,111.83,Credit Card,95,Delivered
3138,357,8,2023-12-13 19:1,215.36,60.73,Debit Card,31,Delivered
3139,1047,39,2023-05-14 11:41,171.86,88.99,Cash,12,Cancelled
3140,859,40,2023-07-28 17:57,100.83,70.81,UPI,16,Delivered
3141,665,54,2023-03-19 19:44,244.52,42.5,Credit Card,44,Delivered
3142,1015,3,2023-10-16 19:53,387.94,113.21,UPI,68,Delivered
3143,85,55,2023-09-25 10:23,270.55,105.42,Credit Card,138,Delivered
3144,621,56,2023-11-30 14:50,316.29,135.08,Debit Card,3,Delivered
3145,1055,47,2023-03-10 22:48,373.32,92.72,Credit Card,31,Delivered
3146,240,40,2023-03-01 13:56,315.78,58.31,Debit Card,116,Delivered
3147,363,33,2023-06-18 10:2,607.23,107.1,Credit Card,5,Delivered
3148,822,32,2023-09-26 21:47,444.21,92.86,Cash,5,Delivered
3149,668,7,2023-04-10 11:22,113.53,92.49,Credit Card,66,Delivered
3150,99,19,2023-04-23 10:50,258.67,127.48,Credit Card,15,Delivered
3151,47,34,2023-04-28 13:16,596.76,136.57,Wallet,149,Delivered
3152,839,14,2023-12-25 11:11,310.65,27.04,Wallet,101,Delivered
3153,422,50,2023-10-31 17:54,744.1,47.11,Credit Card,11,Delivered
3154,62,47,2023-12-13 21:39,598.86,97.55,Wallet,42,Delivered
3155,1133,46,2023-05-21 19:13,302.95,83.58,Debit Card,66,Delivered
3156,1143,56,2023-12-18 20:37,461.49,97.85,Wallet,94,Delivered
3157,1010,57,2023-12-02 16:56,567.07,64.95,Credit Card,61,Returned
3158,598,19,2023-05-30 18:46,235.36,61.87,UPI,60,Delivered
3159,392,51,2023-07-24 21:17,272.33,17.65,UPI,142,Delivered
3160,977,54,2023-10-12 11:45,454.99,93.55,Credit Card,120,Delivered
3161,1076,59,2023-09-15 12:28,747.43,26.37,Credit Card,133,Delivered
3162,603,26,2023-07-03 17:10,340.81,100.65,UPI,31,Delivered
3163,337,17,2023-06-09 13:8,381.49,145.06,Cash,48,Delivered
3164,810,54,2023-03-29 10:55,233.43,38.46,Wallet,32,Delivered
3165,752,28,2023-01-16 10:46,515.25,21.32,Cash,57,Delivered
3166,1160,19,2023-09-01 19:21,618.11,3.63,Debit Card,95,Delivered
3167,881,27,2023-07-18 19:28,408.45,56.82,UPI,82,Delivered
3168,635,48,2023-06-13 17:55,625.17,32.19,UPI,5,Delivered
3169,254,52,2023-08-26 18:45,311.82,73.78,Cash,17,Delivered
3170,1138,57,2023-01-22 13:49,594.89,78.65,Debit Card,117,Returned
3171,20,19,2023-02-16 16:31,280.84,52.4,Cash,123,Delivered
3172,528,33,2023-08-06 12:26,646.45,112.49,Debit Card,48,Cancelled
3173,1169,51,2023-08-25 21:18,681.45,135.72,Credit Card,49,Delivered
3174,376,7,2023-01-19 13:33,658.41,31.73,Credit Card,22,Delivered
3175,166,29,2023-10-12 22:20,250.83,125.44,UPI,19,Delivered
3176,861,55,2023-02-04 19:4,585.97,19.68,Credit Card,113,Delivered
3177,617,43,2023-03-17 22:6,476.98,34.31,Cash,101,Failed
3178,612,5,2023-06-18 11:24,790.23,84.21,Debit Card,130,Delivered
3179,503,30,2023-05-18 15:43,353.1,45.99,UPI,33,Delivered
3180,913,49,2023-11-22 20:34,639.88,6.26,Credit Card,89,Delivered
3181,79,43,2023-11-14 19:8,359.05,44.23,UPI,134,Delivered
3182,585,56,2023-01-20 14:34,377.8,135.73,UPI,11,Delivered
3183,688,58,2023-06-14 17:7,177.69,26.13,Debit Card,27,Delivered
3184,396,8,2023-08-26 17:53,267.76,114.56,Cash,31,Delivered
3185,1127,42,2023-12-17 10:42,215.14,108.34,Cash,91,Returned
3186,402,12,2023-09-07 21:5,211.44,15.93,Wallet,47,Delivered
3187,975,42,2023-08-08 20:41,106.31,49.42,Cash,79,Delivered
3188,224,13,2023-05-31 18:27,655.65,28.4,Credit Card,2,Delivered
3189,518,26,2023-08-04 20:27,427.55,3.47,Wallet,143,Delivered
3190,634,18,2023-08-04 16:49,662.92,25.96,Wallet,20,Delivered
3191,236,42,2023-06-10 11:21,528.79,30.24,Wallet,131,Delivered
3192,116,51,2023-06-06 11:41,681.94,24.9,Wallet,106,Returned
3193,1187,52,2023-06-29 19:50,452.64,13.66,Cash,39,Delivered
3194,226,49,2023-09-09 22:29,165.83,78.95,Wallet,74,Delivered
3195,230,20,2023-04-30 20:53,531.73,48.4,Credit Card,90,Delivered
3196,182,16,2023-06-11 14:58,574.44,136.24,Credit Card,138,Delivered
3197,210,37,2023-05-21 15:24,538.55,28.08,UPI,141,Delivered
3198,96,3,2023-10-04 10:57,660.94,90.43,Credit Card,44,Delivered
3199,894,27,2023-11-21 14:21,612.05,135.09,UPI,32,Delivered
3200,756,15,2023-03-12 22:44,402.84,7.08,Credit Card,30,Delivered
3201,1110,58,2023-06-29 16:20,673.37,77.44,Wallet,129,Cancelled
3202,415,34,2023-01-06 13:11,584.25,67.6,Debit Card,53,Delivered
3203,394,45,2023-06-17 18:49,184.26,139.32,Wallet,76,Delivered
3204,696,22,2023-10-11 20:51,477.91,99.56,Cash,44,Cancelled
3205,844,40,2023-04-06 20:23,609.99,52.37,UPI,35,Delivered
3206,604,23,2023-02-25 18:34,487.3,106.73,Debit Card,45,Cancelled
3207,582,59,2023-07-28 18:48,764.32,87.4,Credit Card,124,Delivered
3208,133,49,2023-12-21 12:40,171.04,52.08,Wallet,116,Delivered
3209,791,4,2023-10-14 10:54,605.63,117.79,UPI,124,Delivered
3210,649,51,2023-02-19 16:46,677.12,100.23,UPI,138,Delivered
3211,221,54,2023-01-01 22:57,591.86,0.81,Credit Card,47,Delivered
3212,976,57,2023-05-18 17:41,369.91,129.77,UPI,18,Delivered
3213,1070,41,2023-06-03 11:18,369.84,59.56,Credit Card,72,Delivered
3214,788,23,2023-11-24 12:0,510.6,96.82,Credit Card,123,Delivered
3215,691,47,2023-06-25 18:23,377.97,59.52,Wallet,77,Failed
3216,39,60,2023-03-25 17:29,718.23,132.2,UPI,144,Delivered
3217,690,9,2023-11-21 12:31,176.95,97.63,Cash,142,Delivered
3218,162,24,2023-05-25 22:41,547.41,86.91,Cash,9,Delivered
3219,1128,21,2023-11-21 20:37,193.88,147.04,Wallet,69,Delivered
3220,161,41,2023-07-15 16:18,478.11,42.1,Wallet,61,Cancelled
3221,1078,46,2023-12-25 10:22,600.91,9.79,Credit Card,11,Delivered
3222,1058,55,2023-01-13 20:0,215.86,77.4,Cash,147,Delivered
3223,242,53,2023-01-02 11:35,592.82,63.6,UPI,64,Delivered
3224,967,16,2023-12-31 10:35,197.99,68.14,Cash,38,Failed
3225,890,56,2023-07-13 13:15,534.39,93.02,Wallet,10,Delivered
3226,113,55,2023-09-17 18:8,453.89,92.27,Wallet,16,Delivered
3227,1014,25,2023-04-23 14:22,308.65,58.84,Credit Card,69,Delivered
3228,318,26,2023-09-01 21:52,178.08,129.43,UPI,42,Delivered
3229,23,49,2023-03-28 19:46,615.1,97.72,Wallet,44,Delivered
3230,824,45,2023-09-20 13:43,367.26,133.49,UPI,150,Delivered
3231,1142,9,2023-04-23 13:3,160.57,136.97,Cash,24,Delivered
3232,701,15,2023-04-28 16:24,640.95,25.1,Credit Card,140,Delivered
3233,1019,39,2023-08-21 19:27,263.03,102.08,Cash,35,Delivered
3234,1137,33,2023-09-12 21:20,615.52,47.63,Wallet,50,Delivered
3235,1068,1,2023-06-04 12:50,495.43,125.46,Wallet,83,Delivered
3236,128,5,2023-07-26 15:16,236.17,109.93,UPI,78,Delivered
3237,876,56,2023-04-13 12:4,153.48,29.81,Wallet,40,Delivered
3238,158,9,2023-03-21 16:38,515.27,140.81,UPI,22,Delivered
3239,827,44,2023-08-28 18:32,117.65,102.52,Debit Card,75,Delivered
3240,852,6,2023-02-04 18:39,145.83,142.29,Wallet,66,Delivered
3241,512,28,2023-02-19 17:23,591.55,30.29,Cash,138,Delivered
3242,45,45,2023-08-30 17:18,477.21,130.46,Cash,94,Delivered
3243,1132,26,2023-02-08 22:24,328.41,100.21,UPI,110,Delivered
3244,219,28,2023-09-01 20:37,477.46,82.84,Debit Card,47,Delivered
3245,443,40,2023-06-02 20:31,514.15,123.08,Wallet,135,Delivered
3246,315,15,2023-04-18 10:18,495.7,94.93,Credit Card,104,Delivered
3247,177,6,2023-12-29 18:15,549.79,100.44,Credit Card,80,Failed
3248,228,27,2023-08-15 20:10,758.2,38.05,Cash,45,Delivered
3249,267,38,2023-07-21 11:51,372.14,122.56,Wallet,101,Delivered
3250,870,4,2023-10-08 22:39,310.81,97.55,Credit Card,12,Delivered
3251,838,11,2023-04-21 11:11,126.9,126.66,UPI,83,Delivered
3252,489,21,2023-01-21 22:50,202.95,52.73,Wallet,113,Delivered
3253,702,30,2023-05-01 21:22,174.37,49.76,Cash,11,Cancelled
3254,687,18,2023-02-02 17:41,334.81,3.59,Debit Card,131,Delivered
3255,996,35,2023-03-18 14:53,526.99,115.29,UPI,61,Delivered
3256,357,3,2023-10-24 19:13,132.43,49.55,UPI,56,Returned
3257,872,12,2023-08-04 20:45,609.37,49.08,Wallet,122,Delivered
3258,204,27,2023-03-08 22:52,378.2,103.3,Debit Card,26,Delivered
3259,552,53,2023-04-04 10:36,774.45,37.93,UPI,86,Delivered
3260,323,30,2023-09-07 16:16,497.87,136.35,Debit Card,34,Delivered
3261,594,21,2023-07-01 20:43,639.95,80.71,Cash,144,Delivered
3262,181,38,2023-10-08 20:23,702.83,145.42,UPI,134,Delivered
3263,499,21,2023-06-04 12:57,722.19,11.5,Credit Card,110,Delivered
3264,83,60,2023-12-15 14:10,462.92,50.52,Cash,72,Delivered
3265,303,38,2023-02-24 12:27,377.72,57.22,Cash,56,Delivered
3266,262,40,2023-12-12 15:5,492.36,109.56,UPI,83,Delivered
3267,784,15,2023-09-24 20:13,381.45,31.94,Credit Card,147,Delivered
3268,914,18,2023-11-12 13:59,268.5,56.3,Debit Card,93,Cancelled
3269,692,52,2023-08-20 18:1,326.74,136.6,Credit Card,133,Delivered
3270,944,29,2023-12-29 21:19,262.94,17.18,Cash,26,Delivered
3271,683,48,2023-01-22 16:3,288.61,111.8,UPI,78,Cancelled
3272,689,38,2023-08-09 19:23,165.53,105.37,Credit Card,97,Delivered
3273,396,60,2023-03-06 17:57,398.52,19.58,Credit Card,75,Delivered
3274,1162,21,2023-06-07 21:18,264.7,103.27,Cash,116,Delivered
3275,839,17,2023-07-09 19:39,413.86,85.47,Debit Card,70,Delivered
3276,878,41,2023-12-29 15:3,654.54,43.13,Credit Card,36,Delivered
3277,823,51,2023-03-20 13:43,413.82,46.67,Credit Card,49,Cancelled
3278,1153,18,2023-07-31 15:54,768.23,124.95,Wallet,53,Delivered
3279,49,57,2023-05-29 19:29,203.49,34.65,Cash,130,Delivered
3280,789,55,2023-10-07 16:39,695.19,76.92,Wallet,80,Delivered
3281,293,37,2023-05-07 13:39,273.78,102.17,Cash,71,Delivered
3282,536,60,2023-04-03 17:28,753.75,19.49,Cash,21,Delivered
3283,311,38,2023-09-04 19:4,259,139.85,Wallet,35,Delivered
3284,537,12,2023-11-27 13:48,622.87,39.1,Debit Card,86,Delivered
3285,639,11,2023-06-12 11:39,143.48,47.83,Debit Card,115,Delivered
3286,234,48,2023-09-11 17:11,540.87,99.92,Cash,22,Delivered
3287,605,52,2023-03-26 14:47,253.07,11.73,Wallet,134,Delivered
3288,94,49,2023-09-12 20:35,569.12,94.14,Credit Card,120,Delivered
3289,327,20,2023-07-12 22:21,545.08,137.4,Cash,39,Delivered
3290,225,9,2023-05-23 13:19,746.59,37.36,Cash,43,Delivered
3291,967,1,2023-07-14 18:18,538.67,54.29,UPI,146,Delivered
3292,890,58,2023-02-09 11:3,385.77,34.85,Debit Card,41,Delivered
3293,11,3,2023-02-02 20:36,235.5,122.82,Wallet,128,Delivered
3294,1036,21,2023-01-27 22:16,560.22,25.14,Credit Card,118,Delivered
3295,35,23,2023-04-23 11:52,181.46,51.99,Credit Card,35,Delivered
3296,447,9,2023-04-05 18:5,679.96,90.15,Cash,24,Delivered
3297,441,54,2023-05-04 13:30,273.13,60.68,Credit Card,104,Delivered
3298,653,19,2023-11-19 17:2,466.91,9.82,Credit Card,40,Delivered
3299,595,45,2023-12-19 13:58,517.16,142.16,Cash,87,Delivered
3300,229,55,2023-01-13 14:36,353.74,50.69,Debit Card,29,Delivered
3301,344,46,2023-07-27 14:55,564.71,66.85,UPI,138,Failed
3302,1104,52,2023-02-25 21:12,275.15,25.13,Debit Card,79,Delivered
3303,989,19,2023-05-12 18:47,124.24,129.8,Debit Card,138,Delivered
3304,1152,23,2023-10-16 14:52,771.49,43.71,UPI,64,Delivered
3305,909,27,2023-12-23 17:24,324.03,2.97,Cash,117,Delivered
3306,527,27,2023-06-28 18:28,599.42,47.46,Debit Card,98,Delivered
3307,75,39,2023-11-03 11:46,455.27,147.61,Wallet,146,Delivered
3308,196,36,2023-02-05 22:59,568.3,22.03,Wallet,130,Delivered
3309,29,12,2023-05-26 13:4,177.66,4.68,UPI,85,Delivered
3310,706,55,2023-05-26 21:39,463.19,86.73,Wallet,51,Delivered
3311,1021,27,2023-09-14 12:22,374.55,55.75,Cash,95,Delivered
3312,16,46,2023-06-03 10:28,416.29,119.25,Credit Card,22,Delivered
3313,805,34,2023-11-11 11:18,776.35,109.78,Cash,9,Delivered
3314,940,33,2023-02-17 11:1,195.4,27.81,UPI,91,Delivered
3315,967,28,2023-09-09 20:5,628.29,84.69,Credit Card,89,Cancelled
3316,1101,31,2023-09-19 18:39,331.24,4.87,Wallet,89,Delivered
3317,229,32,2023-12-16 17:53,303.25,65.92,Debit Card,74,Delivered
3318,962,50,2023-06-18 21:17,289.54,107.11,Wallet,94,Returned
3319,715,20,2023-12-09 15:22,344.15,62.24,Cash,123,Delivered
3320,984,40,2023-06-13 18:6,349.98,17.69,Cash,132,Delivered
3321,573,35,2023-07-29 22:19,289.52,9.23,UPI,149,Failed
3322,615,31,2023-05-13 11:41,567.25,128.05,Debit Card,124,Delivered
3323,326,58,2023-08-20 10:14,133.41,133.7,Debit Card,30,Delivered
3324,875,31,2023-02-04 10:20,332.61,51.46,Credit Card,43,Delivered
3325,359,38,2023-11-24 16:40,296.14,24.63,Credit Card,2,Delivered
3326,324,22,2023-06-27 21:39,625.99,146.79,Cash,87,Failed
3327,165,45,2023-04-14 15:34,202.55,81.88,UPI,132,Delivered
3328,798,41,2023-07-13 17:37,758.48,71.5,Cash,47,Delivered
3329,455,9,2023-11-20 14:20,219.36,111.24,Debit Card,84,Delivered
3330,1177,52,2023-07-20 22:28,359.02,25.33,Debit Card,89,Delivered
3331,1151,9,2023-10-24 17:23,239.79,87,Cash,45,Delivered
3332,193,15,2023-01-16 21:1,300.69,133.52,Debit Card,65,Failed
3333,627,13,2023-05-27 17:12,632.72,3.46,Credit Card,6,Cancelled
3334,530,22,2023-03-10 16:55,433.48,100.94,Debit Card,7,Delivered
3335,1034,16,2023-11-05 17:16,213.8,82.71,Credit Card,18,Delivered
3336,92,32,2023-11-01 10:2,132.64,142.62,Wallet,119,Delivered
3337,139,2,2023-01-13 21:37,260.94,38.8,UPI,41,Delivered
3338,481,26,2023-05-30 14:28,761.92,128.83,UPI,107,Delivered
3339,449,14,2023-02-14 16:4,691.72,46.35,Debit Card,69,Delivered
3340,869,59,2023-07-25 11:3,408.12,64.48,UPI,25,Delivered
3341,340,38,2023-04-07 16:19,437.4,31.99,Wallet,56,Delivered
3342,1076,34,2023-03-18 13:44,729.56,129.54,Debit Card,1,Delivered
3343,466,8,2023-07-15 12:7,513.94,29.31,Credit Card,131,Returned
3344,718,36,2023-11-04 17:56,716.54,128.85,Wallet,54,Delivered
3345,799,21,2023-02-05 15:55,444.29,68.34,Wallet,81,Cancelled
3346,475,56,2023-09-11 15:59,240.07,125.26,UPI,130,Delivered
3347,401,46,2023-03-11 19:35,608.15,39.67,Credit Card,8,Failed
3348,605,43,2023-11-25 16:45,468.48,19.91,Cash,109,Delivered
3349,932,56,2023-07-06 15:32,567.91,83.24,Wallet,53,Delivered
3350,997,28,2023-10-01 21:53,210.06,76.42,UPI,44,Delivered
3351,922,46,2023-08-07 10:14,553.32,53.49,Wallet,28,Delivered
3352,821,44,2023-04-21 20:15,367.58,99.42,Credit Card,147,Delivered
3353,657,48,2023-10-04 10:28,332.4,14.27,Credit Card,148,Delivered
3354,598,6,2023-02-08 14:30,570.03,93.3,Debit Card,35,Delivered
3355,1177,20,2023-11-12 19:32,514.57,31.76,Cash,147,Delivered
